source_row_index,source_sheet,athlete_name,episode_id,episode_time_sec,pause_time_sec,score,s1_ps_bitpack,s1_ps_code,s1_ps_count_total,s1_ls_bitpack,s1_ls_code,s1_ls_count_total,s2_captures_bitpack,s2_captures_code,s2_captures_count_total,s2_holds_bitpack,s2_holds_code,s2_holds_count_total,s2_wraps_b01_count,s2_wraps_b01_bin,s2_wraps_bitpack,s2_wraps_code,s2_wraps_count_total,s2_hooks_bitpack,s2_hooks_code,s2_hooks_count_total,s2_posts_bitpack,s2_posts_code,s2_posts_count_total,s3_vup_b01_count,s3_vup_b01_bin,s3_vup_bitpack,s3_vup_code,s3_vup_count_total,x_s1_ps,x_s1_ls,x_s2_captures,x_s2_holds,x_s2_wraps,x_s2_hooks,x_s2_posts,x_s3_vup,delta_t_sec,o_class,o_label,observed_zap_class_legacy,observation_issue,unsupported_finish_columns,sequence_id,episode_key
1988,Победитель,Патеев М.В.,12,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Патеев М.В.,Победитель::Патеев М.В.::12::1988
1989,Победитель,Патеев М.В.,13,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Патеев М.В.,Победитель::Патеев М.В.::13::1989
1990,Победитель,Патеев М.В.,14,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,3.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Патеев М.В.,Победитель::Патеев М.В.::14::1990
1991,Победитель,Патеев М.В.,15,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Патеев М.В.,Победитель::Патеев М.В.::15::1991
1992,Победитель,Патеев М.В.,16,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Патеев М.В.,Победитель::Патеев М.В.::16::1992
1993,Победитель,Патеев М.В.,17,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Патеев М.В.,Победитель::Патеев М.В.::17::1993
1994,Победитель,Мамедов К.К.,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Мамедов К.К.,Победитель::Мамедов К.К.::1::1994
1995,Победитель,Мамедов К.К.,2,0.0,0.0,8.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Мамедов К.К.,Победитель::Мамедов К.К.::2::1995
1996,Победитель,Тлишев Х.А.,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Тлишев Х.А.,Победитель::Тлишев Х.А.::1::1996
1997,Победитель,Тлишев Х.А.,2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Тлишев Х.А.,Победитель::Тлишев Х.А.::2::1997
1998,Победитель,Тлишев Х.А.,3,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Тлишев Х.А.,Победитель::Тлишев Х.А.::3::1998
1999,Победитель,Тлишев Х.А.,4,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Тлишев Х.А.,Победитель::Тлишев Х.А.::4::1999
2000,Победитель,Тлишев Х.А.,5,0.0,0.0,4.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Тлишев Х.А.,Победитель::Тлишев Х.А.::5::2000
2001,Победитель,Тлишев Х.А.,6,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Тлишев Х.А.,Победитель::Тлишев Х.А.::6::2001
2002,Победитель,Тлишев Х.А.,7,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Тлишев Х.А.,Победитель::Тлишев Х.А.::7::2002
2003,Победитель,Тлишев Х.А.,8,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Тлишев Х.А.,Победитель::Тлишев Х.А.::8::2003
2004,Победитель,Тлишев Х.А.,9,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Тлишев Х.А.,Победитель::Тлишев Х.А.::9::2004
2005,Победитель,Цику Р.А.,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Цику Р.А.,Победитель::Цику Р.А.::1::2005
2006,Победитель,Цику Р.А.,2,0.0,0.0,4.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Цику Р.А.,Победитель::Цику Р.А.::2::2006
2007,Победитель,Цику Р.А.,3,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Цику Р.А.,Победитель::Цику Р.А.::3::2007
2008,Победитель,Цику Р.А.,4,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Цику Р.А.,Победитель::Цику Р.А.::4::2008
2009,Победитель,Цику Р.А.,5,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Цику Р.А.,Победитель::Цику Р.А.::5::2009
2010,Победитель,Цику Р.А.,6,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Цику Р.А.,Победитель::Цику Р.А.::6::2010
2011,Победитель,Цику Р.А.,7,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Цику Р.А.,Победитель::Цику Р.А.::7::2011
2012,Победитель,Цику Р.А.,8,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Цику Р.А.,Победитель::Цику Р.А.::8::2012
2013,Победитель,Кыныраков А.Р.,1,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Кыныраков А.Р.,Победитель::Кыныраков А.Р.::1::2013
2014,Победитель,Кыныраков А.Р.,2,0.0,0.0,4.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Кыныраков А.Р.,Победитель::Кыныраков А.Р.::2::2014
2015,Победитель,Кыныраков А.Р.,3,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Кыныраков А.Р.,Победитель::Кыныраков А.Р.::3::2015
2016,Победитель,Кыныраков А.Р.,4,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Кыныраков А.Р.,Победитель::Кыныраков А.Р.::4::2016
2017,Победитель,Кыныраков А.Р.,5,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,3.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Кыныраков А.Р.,Победитель::Кыныраков А.Р.::5::2017
2018,Победитель,Кыныраков А.Р.,6,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Кыныраков А.Р.,Победитель::Кыныраков А.Р.::6::2018
2019,Победитель,Кыныраков А.Р.,7,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Кыныраков А.Р.,Победитель::Кыныраков А.Р.::7::2019
2020,Победитель,Кыныраков А.Р.,8,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Кыныраков А.Р.,Победитель::Кыныраков А.Р.::8::2020
2021,Победитель,Кыныраков А.Р.,9,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Кыныраков А.Р.,Победитель::Кыныраков А.Р.::9::2021
2022,Победитель,Кыныраков А.Р.,10,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Кыныраков А.Р.,Победитель::Кыныраков А.Р.::10::2022
2023,Победитель,Романов В.В.,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Романов В.В.,Победитель::Романов В.В.::1::2023
2024,Победитель,Романов В.В.,2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Романов В.В.,Победитель::Романов В.В.::2::2024
2025,Победитель,Романов В.В.,3,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Романов В.В.,Победитель::Романов В.В.::3::2025
2026,Победитель,Романов В.В.,4,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,3.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Романов В.В.,Победитель::Романов В.В.::4::2026
2027,Победитель,Романов В.В.,5,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Романов В.В.,Победитель::Романов В.В.::5::2027
2028,Победитель,Романов В.В.,6,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Романов В.В.,Победитель::Романов В.В.::6::2028
2029,Победитель,Романов В.В.,7,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Романов В.В.,Победитель::Романов В.В.::7::2029
2030,Победитель,Романов В.В.,8,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,3.0,1.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Романов В.В.,Победитель::Романов В.В.::8::2030
2031,Победитель,Романов В.В.,9,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Романов В.В.,Победитель::Романов В.В.::9::2031
2032,Победитель,Романов В.В.,10,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,3.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Романов В.В.,Победитель::Романов В.В.::10::2032
2033,Победитель,Романов В.В.,11,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,3.0,1.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Романов В.В.,Победитель::Романов В.В.::11::2033
2034,Победитель,Романов В.В.,12,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Романов В.В.,Победитель::Романов В.В.::12::2034
2035,Победитель,Романов В.В.,13,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Романов В.В.,Победитель::Романов В.В.::13::2035
2036,Победитель,Романов В.В.,14,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Романов В.В.,Победитель::Романов В.В.::14::2036
2037,Победитель,Романов В.В.,15,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Романов В.В.,Победитель::Романов В.В.::15::2037
2038,Победитель,Романов В.В.,16,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Романов В.В.,Победитель::Романов В.В.::16::2038
2039,Победитель,Донцов М.А.,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Донцов М.А.,Победитель::Донцов М.А.::1::2039
2040,Победитель,Донцов М.А.,2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Донцов М.А.,Победитель::Донцов М.А.::2::2040
2041,Победитель,Донцов М.А.,3,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Донцов М.А.,Победитель::Донцов М.А.::3::2041
2042,Победитель,Донцов М.А.,4,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Донцов М.А.,Победитель::Донцов М.А.::4::2042
2043,Победитель,Донцов М.А.,5,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Донцов М.А.,Победитель::Донцов М.А.::5::2043
2044,Победитель,Донцов М.А.,6,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Донцов М.А.,Победитель::Донцов М.А.::6::2044
2045,Победитель,Донцов М.А.,7,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Донцов М.А.,Победитель::Донцов М.А.::7::2045
2046,Победитель,Донцов М.А.,8,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Донцов М.А.,Победитель::Донцов М.А.::8::2046
2047,Победитель,Донцов М.А.,9,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Донцов М.А.,Победитель::Донцов М.А.::9::2047
2048,Победитель,Кудряшов Н.Р.,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Кудряшов Н.Р.,Победитель::Кудряшов Н.Р.::1::2048
2049,Победитель,Кудряшов Н.Р.,2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Кудряшов Н.Р.,Победитель::Кудряшов Н.Р.::2::2049
2050,Победитель,Кудряшов Н.Р.,3,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],Победитель::Кудряшов Н.Р.,Победитель::Кудряшов Н.Р.::3::2050
